date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:18	1344/1344	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Aug%202021%2009:17:59%20GMT	http://www.dbpengineering.co.in/assets/images/icon/icon-23.png	F:/pd/www.dbpengineering.co.in/assets/images/icon/icon-23.png	(from http://www.dbpengineering.co.in/enquiry.html)
17:21:19	103641/103641	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20May%202022%2009:23:31%20GMT	http://www.dbpengineering.co.in/assets/images/gallery/gallery18.jpg	F:/pd/www.dbpengineering.co.in/assets/images/gallery/gallery18.jpg	(from http://www.dbpengineering.co.in/gallery.html)
17:21:20	18817/18817	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Aug%202021%2009:17:36%20GMT	http://www.dbpengineering.co.in/assets/images/info-shape.png	F:/pd/www.dbpengineering.co.in/assets/images/info-shape.png	(from http://www.dbpengineering.co.in/enquiry.html)
17:21:20	9731/9731	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2006:14:58%20GMT	http://www.dbpengineering.co.in/storage-tank2.html	F:/pd/www.dbpengineering.co.in/storage-tank2.html	(from http://www.dbpengineering.co.in/storage-tank.html)
17:21:29	62660/62660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2004:00:32%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/storage-tank.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/storage-tank.jpg	(from http://www.dbpengineering.co.in/storage-tank.html)
17:21:32	84075/84075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2003:55:51%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/ss-tank.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/ss-tank.jpg	(from http://www.dbpengineering.co.in/ss-tank.html)
17:21:34	82752/82752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20May%202022%2011:33:58%20GMT	http://www.dbpengineering.co.in/assets/images/products/product13.jpg	F:/pd/www.dbpengineering.co.in/assets/images/products/product13.jpg	(from http://www.dbpengineering.co.in/storage-tank.html)
17:21:35	36403/36403	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2003:48:36%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/filter-tank.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/filter-tank.jpg	(from http://www.dbpengineering.co.in/filter-tank.html)
17:21:36	166728/166728	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202022%2012:21:16%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/enquiry.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/enquiry.jpg	(from http://www.dbpengineering.co.in/enquiry.html)
17:21:38	47307/47307	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2003:57:20%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/vertical-tank.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/vertical-tank.jpg	(from http://www.dbpengineering.co.in/vertical-tank.html)
17:21:42	63273/63273	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2004:22:17%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/storage-tank2.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/storage-tank2.jpg	(from http://www.dbpengineering.co.in/storage-tank2.html)
17:21:43	91867/91867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202022%2003:58:59%20GMT	http://www.dbpengineering.co.in/assets/images/page-bg/water-filtter-tank.jpg	F:/pd/www.dbpengineering.co.in/assets/images/page-bg/water-filtter-tank.jpg	(from http://www.dbpengineering.co.in/water-filtter-tank.html)
